@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
7409,'2017/05/31 10:48:07:339',21,658,-1.034836,1
7410,'2017/05/31 10:48:07:342',21,658,-0.90593,1
7411,'2017/05/31 10:48:07:362',21,658,-0.777551,1
7412,'2017/05/31 10:48:07:363',21,658,-0.663951,1
7413,'2017/05/31 10:48:07:379',21,658,-0.579268,1
7414,'2017/05/31 10:48:07:382',21,658,-0.494929,1
7415,'2017/05/31 10:48:07:392',21,658,-0.410931,1
7416,'2017/05/31 10:48:07:402',21,658,-0.327273,1
7417,'2017/05/31 10:48:07:412',21,658,-0.25,1
7418,'2017/05/31 10:48:07:422',21,652,-0.173038,1
7419,'2017/05/31 10:48:07:441',21,652,-0.096386,1
7420,'2017/05/31 10:48:07:442',21,652,-0.032064,1
7421,'2017/05/31 10:48:07:452',21,652,0.032,1
7422,'2017/05/31 10:48:07:467',21,652,0.117296,1
7423,'2017/05/31 10:48:07:472',21,652,0.134921,1
7424,'2017/05/31 10:48:07:482',21,649,0.140594,1
7425,'2017/05/31 10:48:07:501',21,649,0.146245,1
7426,'2017/05/31 10:48:07:502',21,649,0.145957,1
7427,'2017/05/31 10:48:07:512',21,649,0.159449,1
7428,'2017/05/31 10:48:07:543',21,649,0.172888,1
7429,'2017/05/31 10:48:07:543',21,645,0.172888,1
7430,'2017/05/31 10:48:07:543',21,645,0.17451,1
7431,'2017/05/31 10:48:07:562',21,645,0.168297,1
7432,'2017/05/31 10:48:07:562',21,645,0.111111,1
7433,'2017/05/31 10:48:07:577',21,645,0.060311,1
7434,'2017/05/31 10:48:07:582',21,645,0.04466,1
7435,'2017/05/31 10:48:07:592',21,645,0.02907,1
7436,'2017/05/31 10:48:07:608',21,645,0.01354,1
7437,'2017/05/31 10:48:07:612',21,645,-0.007722,1
7438,'2017/05/31 10:48:07:622',21,645,-0.028902,1
7439,'2017/05/31 10:48:07:633',21,645,-0.05,1
7440,'2017/05/31 10:48:07:642',21,645,-0.071017,1
7441,'2017/05/31 10:48:07:652',21,645,-0.091954,1
7442,'2017/05/31 10:48:07:662',21,645,-0.082218,1
7443,'2017/05/31 10:48:07:672',21,645,-0.072519,1
7444,'2017/05/31 10:48:07:692',21,645,-0.062857,1
7445,'2017/05/31 10:48:07:692',21,645,-0.053232,1
7446,'2017/05/31 10:48:07:711',21,645,-0.043643,1
7447,'2017/05/31 10:48:07:712',21,645,-0.003788,1
7448,'2017/05/31 10:48:07:746',21,645,0.035917,1
7449,'2017/05/31 10:48:07:746',21,642,0.075472,1
7450,'2017/05/31 10:48:07:746',21,642,0.114878,1
7451,'2017/05/31 10:48:07:761',21,642,0.148496,1
7452,'2017/05/31 10:48:07:762',21,642,0.181989,1
7453,'2017/05/31 10:48:07:772',21,642,0.215356,1
7454,'2017/05/31 10:48:07:786',21,642,0.248598,1
7455,'2017/05/31 10:48:07:792',21,642,0.281716,1
7456,'2017/05/31 10:48:07:802',21,642,0.314711,1
7457,'2017/05/31 10:48:07:820',21,642,0.347584,1
7458,'2017/05/31 10:48:07:822',21,642,0.380334,1
7459,'2017/05/31 10:48:07:832',21,642,0.401852,1
7460,'2017/05/31 10:48:07:842',21,642,0.42329,1
7461,'2017/05/31 10:48:07:853',21,642,0.444649,1
7462,'2017/05/31 10:48:07:862',21,642,0.460405,1
7463,'2017/05/31 10:48:07:872',21,642,0.476103,1
7464,'2017/05/31 10:48:07:891',21,642,0.458716,1
7465,'2017/05/31 10:48:07:892',21,642,0.441392,1
7466,'2017/05/31 10:48:07:926',21,642,0.424132,1
7467,'2017/05/31 10:48:07:927',21,642,0.406934,1
7468,'2017/05/31 10:48:07:927',21,642,0.3898,1
7469,'2017/05/31 10:48:07:932',21,642,0.347273,1
7470,'2017/05/31 10:48:07:944',21,642,0.3049,1
7471,'2017/05/31 10:48:07:961',21,642,0.262681,1
7472,'2017/05/31 10:48:07:962',21,642,0.21519,1
7473,'2017/05/31 10:48:07:972',21,642,0.16787,1
7474,'2017/05/31 10:48:07:986',21,645,0.131532,1
7475,'2017/05/31 10:48:07:992',21,645,0.095324,1
7476,'2017/05/31 10:48:08:002',21,645,0.064632,1
7477,'2017/05/31 10:48:08:016',21,645,0.021505,1
7478,'2017/05/31 10:48:08:022',21,645,-0.021467,1
7479,'2017/05/31 10:48:08:037',21,645,-0.039286,1
7480,'2017/05/31 10:48:08:042',21,645,-0.057041,1
7481,'2017/05/31 10:48:08:052',21,645,-0.074733,1
7482,'2017/05/31 10:48:08:066',21,645,-0.120782,1
7483,'2017/05/31 10:48:08:072',21,645,-0.166667,1
7484,'2017/05/31 10:48:08:091',21,639,-0.20177,1
7485,'2017/05/31 10:48:08:092',21,639,-0.236749,1
7486,'2017/05/31 10:48:08:111',21,639,-0.282187,1
7487,'2017/05/31 10:48:08:112',21,639,-0.292254,1
7488,'2017/05/31 10:48:08:136',21,639,-0.302285,1
7489,'2017/05/31 10:48:08:136',21,639,-0.322807,1
7490,'2017/05/31 10:48:08:142',21,639,-0.343257,1
7491,'2017/05/31 10:48:08:161',21,639,-0.363636,1
7492,'2017/05/31 10:48:08:162',21,639,-0.378709,1
7493,'2017/05/31 10:48:08:178',21,639,-0.393728,1
7494,'2017/05/31 10:48:08:182',21,639,-0.41913,1
7495,'2017/05/31 10:48:08:197',21,639,-0.444444,1
7496,'2017/05/31 10:48:08:202',21,639,-0.469671,1
7497,'2017/05/31 10:48:08:212',21,639,-0.5,1
7498,'2017/05/31 10:48:08:226',21,639,-0.530225,1
7499,'2017/05/31 10:48:08:232',21,639,-0.584483,1
7500,'2017/05/31 10:48:08:242',21,639,-0.638554,1
7501,'2017/05/31 10:48:08:254',21,639,-0.69244,1
7502,'2017/05/31 10:48:08:262',21,639,-0.753002,1
7503,'2017/05/31 10:48:08:272',21,639,-0.813356,1
7504,'2017/05/31 10:48:08:283',21,636,-0.894017,1
7505,'2017/05/31 10:48:08:302',21,636,-0.974403,1
7506,'2017/05/31 10:48:08:302',21,636,-1.059625,1
7507,'2017/05/31 10:48:08:312',21,636,-1.144558,1
7508,'2017/05/31 10:48:08:346',21,636,-1.229202,1
7509,'2017/05/31 10:48:08:346',21,639,-1.313559,1
7510,'2017/05/31 10:48:08:346',21,639,-1.397631,1
7511,'2017/05/31 10:48:08:361',21,639,-1.476351,1
7512,'2017/05/31 10:48:08:362',21,639,-1.543002,1
7513,'2017/05/31 10:48:08:372',21,639,-1.609428,1
7514,'2017/05/31 10:48:08:387',21,645,-1.67563,1
7515,'2017/05/31 10:48:08:392',21,645,-1.741611,1
7516,'2017/05/31 10:48:08:402',21,645,-1.79732,1
7517,'2017/05/31 10:48:08:415',21,645,-1.852843,1
7518,'2017/05/31 10:48:08:422',21,645,-1.90818,1
7519,'2017/05/31 10:48:08:432',21,649,-1.943333,1
7520,'2017/05/31 10:48:08:447',21,649,-1.978369,1
7521,'2017/05/31 10:48:08:452',21,649,-2.006644,1
7522,'2017/05/31 10:48:08:462',21,649,-2.034826,1
7523,'2017/05/31 10:48:08:472',21,649,-2.057947,1
7524,'2017/05/31 10:48:08:482',21,649,-2.080992,1
7525,'2017/05/31 10:48:08:503',21,649,-2.094059,1
7526,'2017/05/31 10:48:08:503',21,649,-2.107084,1
7527,'2017/05/31 10:48:08:512',21,649,-2.120066,1
7528,'2017/05/31 10:48:08:542',21,649,-2.128079,1
7529,'2017/05/31 10:48:08:542',21,649,-2.136065,1
7530,'2017/05/31 10:48:08:542',21,652,-2.130933,1
7531,'2017/05/31 10:48:08:562',21,652,-2.125817,1
7532,'2017/05/31 10:48:08:562',21,652,-2.115824,1
7533,'2017/05/31 10:48:08:578',21,652,-2.120521,1
7534,'2017/05/31 10:48:08:582',21,652,-2.125203,1
7535,'2017/05/31 10:48:08:597',21,649,-2.12987,1
7536,'2017/05/31 10:48:08:602',21,649,-2.134522,1
7537,'2017/05/31 10:48:08:612',21,649,-2.144013,1
7538,'2017/05/31 10:48:08:628',21,649,-2.153473,1
7539,'2017/05/31 10:48:08:632',21,649,-2.162903,1
7540,'2017/05/31 10:48:08:642',21,649,-2.172303,1
7541,'2017/05/31 10:48:08:653',21,649,-2.181672,1
7542,'2017/05/31 10:48:08:662',21,649,-2.191011,1
7543,'2017/05/31 10:48:08:683',21,649,-2.20032,1
7544,'2017/05/31 10:48:08:683',21,649,-2.2096,1
7545,'2017/05/31 10:48:08:704',21,645,-2.21885,1
7546,'2017/05/31 10:48:08:704',21,645,-2.22807,1
7547,'2017/05/31 10:48:08:712',21,645,-2.243631,1
7548,'2017/05/31 10:48:08:729',21,645,-2.259141,1
7549,'2017/05/31 10:48:08:732',21,645,-2.274603,1
7550,'2017/05/31 10:48:08:750',21,649,-2.280507,1
7551,'2017/05/31 10:48:08:752',21,649,-2.286392,1
7552,'2017/05/31 10:48:08:762',21,649,-2.28594,1
7553,'2017/05/31 10:48:08:778',21,649,-2.285489,1
7554,'2017/05/31 10:48:08:782',21,649,-2.285039,1
7555,'2017/05/31 10:48:08:794',21,662,-2.284591,1
7556,'2017/05/31 10:48:08:802',21,662,-2.284144,1
7557,'2017/05/31 10:48:08:813',21,662,-2.263323,1
7558,'2017/05/31 10:48:08:822',21,662,-2.237872,1
7559,'2017/05/31 10:48:08:840',21,662,-2.2125,1
7560,'2017/05/31 10:48:08:842',21,655,-2.187207,1
7561,'2017/05/31 10:48:08:852',21,655,-2.161994,1
7562,'2017/05/31 10:48:08:870',21,655,-2.147745,1
7563,'2017/05/31 10:48:08:872',21,655,-2.119565,1
7564,'2017/05/31 10:48:08:882',21,655,-2.091473,1
7565,'2017/05/31 10:48:08:903',21,649,-2.063468,1
7566,'2017/05/31 10:48:08:903',21,649,-2.035549,1
7567,'2017/05/31 10:48:08:912',21,649,-2.016975,1
7568,'2017/05/31 10:48:08:943',21,649,-1.987673,1
7569,'2017/05/31 10:48:08:943',21,649,-1.958462,1
7570,'2017/05/31 10:48:08:943',21,649,-1.92934,1
7571,'2017/05/31 10:48:08:962',21,649,-1.900307,1
7572,'2017/05/31 10:48:08:962',21,649,-1.871363,1
7573,'2017/05/31 10:48:08:972',21,649,-1.847095,1
7574,'2017/05/31 10:48:08:986',21,649,-1.822901,1
7575,'2017/05/31 10:48:08:992',21,649,-1.807927,1
7576,'2017/05/31 10:48:09:002',21,649,-1.792998,1
7577,'2017/05/31 10:48:09:021',21,649,-1.778116,1
7578,'2017/05/31 10:48:09:022',21,649,-1.7739,1
7579,'2017/05/31 10:48:09:032',21,649,-1.769697,1
7580,'2017/05/31 10:48:09:042',21,649,-1.765507,1
7581,'2017/05/31 10:48:09:055',21,649,-1.761329,1
7582,'2017/05/31 10:48:09:062',21,649,-1.757164,1
7583,'2017/05/31 10:48:09:072',21,649,-1.75753,1
7584,'2017/05/31 10:48:09:091',21,649,-1.757895,1
7585,'2017/05/31 10:48:09:092',21,649,-1.74024,1
7586,'2017/05/31 10:48:09:112',21,649,-1.722639,1
7587,'2017/05/31 10:48:09:113',21,649,-1.70509,1
7588,'2017/05/31 10:48:09:143',21,649,-1.683109,1
7589,'2017/05/31 10:48:09:143',21,649,-1.661194,1
7590,'2017/05/31 10:48:09:143',21,652,-1.639344,1
7591,'2017/05/31 10:48:09:161',21,652,-1.61756,1
7592,'2017/05/31 10:48:09:162',21,652,-1.591382,1
7593,'2017/05/31 10:48:09:172',21,652,-1.560831,1
7594,'2017/05/31 10:48:09:187',21,652,-1.53037,1
7595,'2017/05/31 10:48:09:192',21,652,-1.5,1
7596,'2017/05/31 10:48:09:202',21,652,-1.469719,1
7597,'2017/05/31 10:48:09:213',21,652,-1.439528,1
7598,'2017/05/31 10:48:09:222',21,652,-1.399116,1
7599,'2017/05/31 10:48:09:239',21,652,-1.358824,1
7600,'2017/05/31 10:48:09:242',21,652,-1.318649,1
7601,'2017/05/31 10:48:09:252',21,652,-1.278592,1
7602,'2017/05/31 10:48:09:262',21,652,-1.238653,1
7603,'2017/05/31 10:48:09:272',21,652,-1.190058,1
7604,'2017/05/31 10:48:09:282',21,652,-1.141606,1
7605,'2017/05/31 10:48:09:309',21,652,-1.084548,1
7606,'2017/05/31 10:48:09:309',21,652,-1.027656,1
7607,'2017/05/31 10:48:09:312',21,652,-0.97093,1
7608,'2017/05/31 10:48:09:343',21,652,-0.914369,1
7609,'2017/05/31 10:48:09:343',21,652,-0.857971,1
7610,'2017/05/31 10:48:09:343',21,652,-0.81042,1
7611,'2017/05/31 10:48:09:360',21,652,-0.763006,1
7612,'2017/05/31 10:48:09:362',21,652,-0.715729,1
7613,'2017/05/31 10:48:09:379',21,652,-0.668588,1
7614,'2017/05/31 10:48:09:382',21,652,-0.621583,1
7615,'2017/05/31 10:48:09:392',21,658,-0.591954,1
7616,'2017/05/31 10:48:09:410',21,658,-0.56241,1
7617,'2017/05/31 10:48:09:412',21,658,-0.524355,1
7618,'2017/05/31 10:48:09:422',21,658,-0.494993,1
7619,'2017/05/31 10:48:09:432',21,658,-0.465714,1
7620,'2017/05/31 10:48:09:442',21,658,-0.447932,1
7621,'2017/05/31 10:48:09:452',21,658,-0.430199,1
7622,'2017/05/31 10:48:09:462',21,658,-0.412518,1
7623,'2017/05/31 10:48:09:475',21,658,-0.394886,1
7624,'2017/05/31 10:48:09:482',21,658,-0.38156,1
7625,'2017/05/31 10:48:09:500',21,658,-0.368272,1
7626,'2017/05/31 10:48:09:502',21,658,-0.355021,1
7627,'2017/05/31 10:48:09:512',21,658,-0.341808,1
7628,'2017/05/31 10:48:09:542',21,658,-0.328632,1
7629,'2017/05/31 10:48:09:542',21,658,-0.321127,1
7630,'2017/05/31 10:48:09:542',21,658,-0.313643,1
7631,'2017/05/31 10:48:09:562',21,652,-0.314607,1
7632,'2017/05/31 10:48:09:562',21,652,-0.315568,1
7633,'2017/05/31 10:48:09:578',21,652,-0.32493,1
7634,'2017/05/31 10:48:09:582',21,652,-0.334266,1
7635,'2017/05/31 10:48:09:600',21,652,-0.343575,1
7636,'2017/05/31 10:48:09:602',21,652,-0.344491,1
7637,'2017/05/31 10:48:09:612',21,652,-0.345404,1
7638,'2017/05/31 10:48:09:631',21,652,-0.346314,1
7639,'2017/05/31 10:48:09:632',21,652,-0.347222,1
7640,'2017/05/31 10:48:09:642',21,652,-0.348128,1
7641,'2017/05/31 10:48:09:660',21,652,-0.34903,1
7642,'2017/05/31 10:48:09:662',21,652,-0.349931,1
7643,'2017/05/31 10:48:09:672',21,652,-0.350829,1
7644,'2017/05/31 10:48:09:690',21,652,-0.351724,1
7645,'2017/05/31 10:48:09:693',21,652,-0.352617,1
7646,'2017/05/31 10:48:09:727',21,652,-0.342503,1
7647,'2017/05/31 10:48:09:727',21,652,-0.332418,1
7648,'2017/05/31 10:48:09:727',21,652,-0.322359,1
7649,'2017/05/31 10:48:09:732',21,652,-0.316438,1
7650,'2017/05/31 10:48:09:743',21,652,-0.310534,1
7651,'2017/05/31 10:48:09:759',21,652,-0.315574,1
7652,'2017/05/31 10:48:09:762',21,652,-0.3206,1
7653,'2017/05/31 10:48:09:772',21,652,-0.325613,1
7654,'2017/05/31 10:48:09:788',21,652,-0.330612,1
7655,'2017/05/31 10:48:09:792',21,652,-0.335598,1
7656,'2017/05/31 10:48:09:812',21,649,-0.375848,1
7657,'2017/05/31 10:48:09:812',21,649,-0.415989,1
7658,'2017/05/31 10:48:09:822',21,649,-0.460081,1
7659,'2017/05/31 10:48:09:832',21,649,-0.504054,1
7660,'2017/05/31 10:48:09:846',21,649,-0.547908,1
7661,'2017/05/31 10:48:09:852',21,649,-0.572776,1
7662,'2017/05/31 10:48:09:862',21,649,-0.597577,1
7663,'2017/05/31 10:48:09:879',21,649,-0.622312,1
7664,'2017/05/31 10:48:09:882',21,649,-0.64698,1
7665,'2017/05/31 10:48:09:900',21,649,-0.671582,1
7666,'2017/05/31 10:48:09:902',21,652,-0.680054,1
7667,'2017/05/31 10:48:09:912',21,652,-0.688503,1
7668,'2017/05/31 10:48:09:945',21,652,-0.692924,1
7669,'2017/05/31 10:48:09:945',21,652,-0.697333,1
7670,'2017/05/31 10:48:09:945',21,652,-0.701731,1
7671,'2017/05/31 10:48:09:960',21,652,-0.706117,1
7672,'2017/05/31 10:48:09:962',21,652,-0.710491,1
7673,'2017/05/31 10:48:09:979',21,652,-0.714854,1
7674,'2017/05/31 10:48:09:982',21,652,-0.715232,1
7675,'2017/05/31 10:48:09:992',21,652,-0.715608,1
7676,'2017/05/31 10:48:10:007',21,652,-0.715984,1
7677,'2017/05/31 10:48:10:012',21,652,-0.716359,1
7678,'2017/05/31 10:48:10:022',21,652,-0.716733,1
7679,'2017/05/31 10:48:10:040',21,652,-0.717105,1
7680,'2017/05/31 10:48:10:042',21,652,-0.717477,1
7681,'2017/05/31 10:48:10:052',21,658,-0.717848,1
7682,'2017/05/31 10:48:10:071',21,658,-0.718218,1
7683,'2017/05/31 10:48:10:072',21,658,-0.710733,1
7684,'2017/05/31 10:48:10:082',21,658,-0.711111,1
7685,'2017/05/31 10:48:10:108',21,658,-0.711488,1
7686,'2017/05/31 10:48:10:108',21,652,-0.711864,1
7687,'2017/05/31 10:48:10:112',21,652,-0.71224,1
7688,'2017/05/31 10:48:10:144',21,652,-0.720416,1
7689,'2017/05/31 10:48:10:144',21,652,-0.728571,1
7690,'2017/05/31 10:48:10:144',21,652,-0.736706,1
7691,'2017/05/31 10:48:10:161',21,652,-0.752591,1
7692,'2017/05/31 10:48:10:162',21,652,-0.768435,1
7693,'2017/05/31 10:48:10:172',21,652,-0.784238,1
7694,'2017/05/31 10:48:10:187',21,652,-0.8,1
7695,'2017/05/31 10:48:10:192',21,652,-0.815722,1
7696,'2017/05/31 10:48:10:202',21,658,-0.831403,1
7697,'2017/05/31 10:48:10:212',21,658,-0.847044,1
7698,'2017/05/31 10:48:10:223',21,658,-0.854942,1
7699,'2017/05/31 10:48:10:232',21,658,-0.862821,1
7700,'2017/05/31 10:48:10:242',21,658,-0.870679,1
7701,'2017/05/31 10:48:10:255',21,662,-0.878517,1
7702,'2017/05/31 10:48:10:262',21,662,-0.886335,1
7703,'2017/05/31 10:48:10:272',21,662,-0.889031,1
7704,'2017/05/31 10:48:10:290',21,662,-0.895541,1
7705,'2017/05/31 10:48:10:292',21,662,-0.902036,1
7706,'2017/05/31 10:48:10:312',21,662,-0.908513,1
7707,'2017/05/31 10:48:10:312',21,662,-0.914975,1
7708,'2017/05/31 10:48:10:344',21,662,-0.92142,1
7709,'2017/05/31 10:48:10:344',21,662,-0.924051,1
7710,'2017/05/31 10:48:10:344',21,662,-0.926675,1
7711,'2017/05/31 10:48:10:362',21,655,-0.929293,1
7712,'2017/05/31 10:48:10:362',21,655,-0.931904,1
7713,'2017/05/31 10:48:10:372',21,655,-0.943325,1
7714,'2017/05/31 10:48:10:388',21,655,-0.94717,1
7715,'2017/05/31 10:48:10:392',21,655,-0.951005,1
7716,'2017/05/31 10:48:10:402',21,652,-0.969887,1
7717,'2017/05/31 10:48:10:414',21,652,-0.988722,1
7718,'2017/05/31 10:48:10:422',21,652,-1.011264,1
7719,'2017/05/31 10:48:10:439',21,652,-1.02875,1
7720,'2017/05/31 10:48:10:442',21,652,-1.046192,1
7721,'2017/05/31 10:48:10:452',21,645,-1.063591,1
7722,'2017/05/31 10:50:23:031',22,57,0,4
7723,'2017/05/31 10:50:23:031',22,57,0,4
7724,'2017/05/31 10:50:23:040',22,57,0,4
7725,'2017/05/31 10:50:23:061',22,57,0,4
7726,'2017/05/31 10:50:23:061',22,57,0,4
7727,'2017/05/31 10:50:23:078',22,57,0,4
7728,'2017/05/31 10:50:23:080',22,57,0,4
7729,'2017/05/31 10:50:23:103',22,57,0,4
7730,'2017/05/31 10:50:23:103',22,57,0,4
7731,'2017/05/31 10:50:23:110',22,57,0,4
7732,'2017/05/31 10:50:23:120',22,57,0,4
7733,'2017/05/31 10:50:23:130',22,57,0,4
7734,'2017/05/31 10:50:23:140',22,57,0,4
7735,'2017/05/31 10:50:23:150',22,57,0,4
7736,'2017/05/31 10:50:23:160',22,57,0,4
7737,'2017/05/31 10:50:23:172',22,57,0,4
7738,'2017/05/31 10:50:23:180',22,57,0,4
7739,'2017/05/31 10:50:23:190',22,57,0,4
7740,'2017/05/31 10:50:23:202',22,57,0,4
7741,'2017/05/31 10:50:23:210',22,57,0,4
7742,'2017/05/31 10:50:23:220',22,57,0,4
7743,'2017/05/31 10:50:23:230',22,57,0,4
7744,'2017/05/31 10:50:23:240',22,57,0,4
7745,'2017/05/31 10:50:23:265',22,57,0,4
7746,'2017/05/31 10:50:23:265',22,57,0,4
7747,'2017/05/31 10:50:23:270',22,57,0,4
7748,'2017/05/31 10:50:23:299',22,57,0,4
7749,'2017/05/31 10:50:23:299',22,57,0,4
7750,'2017/05/31 10:50:23:301',22,57,0,4
7751,'2017/05/31 10:50:23:310',22,57,0,4
7752,'2017/05/31 10:50:23:322',22,57,0,4
7753,'2017/05/31 10:50:23:330',22,57,0,4
7754,'2017/05/31 10:50:23:340',22,57,0,4
7755,'2017/05/31 10:50:23:350',22,57,0,4
7756,'2017/05/31 10:50:23:360',22,57,0,4
7757,'2017/05/31 10:50:23:370',22,57,0,4
7758,'2017/05/31 10:50:23:380',22,57,0,4
7759,'2017/05/31 10:50:23:390',22,57,0,4
7760,'2017/05/31 10:50:23:400',22,57,0,4
7761,'2017/05/31 10:50:23:410',22,57,0,4
7762,'2017/05/31 10:50:23:420',22,57,0,4
7763,'2017/05/31 10:50:23:430',22,57,0,4
7764,'2017/05/31 10:50:23:440',22,57,0,4
7765,'2017/05/31 10:50:23:459',22,57,0,4
7766,'2017/05/31 10:50:23:461',22,57,0,4
7767,'2017/05/31 10:50:23:470',22,57,0,4
7768,'2017/05/31 10:50:23:496',22,57,0,4
7769,'2017/05/31 10:50:23:496',22,57,0,4
7770,'2017/05/31 10:50:23:500',22,57,0,4
7771,'2017/05/31 10:50:23:510',22,57,0,4
7772,'2017/05/31 10:50:23:520',22,57,0,4
7773,'2017/05/31 10:50:23:533',22,57,0,4
7774,'2017/05/31 10:50:23:540',22,57,0,4
7775,'2017/05/31 10:50:23:550',22,57,0,4
7776,'2017/05/31 10:50:23:560',22,57,0,4
7777,'2017/05/31 10:50:23:570',22,57,0,4
7778,'2017/05/31 10:50:23:580',22,57,0,4
7779,'2017/05/31 10:50:23:590',22,57,0,4
7780,'2017/05/31 10:50:23:600',22,57,0,4
7781,'2017/05/31 10:50:23:610',22,57,0,4
7782,'2017/05/31 10:50:23:622',22,57,0,4
7783,'2017/05/31 10:50:23:630',22,57,0,4
7784,'2017/05/31 10:50:23:640',22,57,0,4
7785,'2017/05/31 10:50:23:660',22,57,0,4
7786,'2017/05/31 10:50:23:660',22,57,0,4
7787,'2017/05/31 10:50:23:670',22,57,0,4
7788,'2017/05/31 10:50:23:696',22,57,0,4
7789,'2017/05/31 10:50:23:696',22,57,0,4
7790,'2017/05/31 10:50:23:700',22,57,0,4
7791,'2017/05/31 10:50:23:710',22,57,0,4
7792,'2017/05/31 10:50:23:720',22,57,0,4
7793,'2017/05/31 10:50:23:734',22,57,0,4
7794,'2017/05/31 10:50:23:740',22,57,0,4
7795,'2017/05/31 10:50:23:750',22,57,0,4
7796,'2017/05/31 10:50:23:760',22,57,0,4
7797,'2017/05/31 10:50:23:770',22,57,0,4
7798,'2017/05/31 10:50:23:780',22,57,0,4
7799,'2017/05/31 10:50:23:791',22,57,0,4
7800,'2017/05/31 10:50:23:800',22,57,0,4
7801,'2017/05/31 10:50:23:810',22,57,0,4
7802,'2017/05/31 10:50:23:820',22,57,0,4
7803,'2017/05/31 10:50:23:830',22,57,0,4
7804,'2017/05/31 10:50:23:840',22,57,0,4
7805,'2017/05/31 10:50:23:860',22,57,0,4
7806,'2017/05/31 10:50:23:861',22,57,0,4
7807,'2017/05/31 10:50:23:870',22,57,0,4
7808,'2017/05/31 10:50:23:896',22,57,0,4
7809,'2017/05/31 10:50:23:896',22,57,0,4
7810,'2017/05/31 10:50:23:900',22,57,0,4
7811,'2017/05/31 10:50:23:910',22,57,0,4
7812,'2017/05/31 10:50:23:920',22,57,0,4
7813,'2017/05/31 10:50:23:932',22,57,0,4
7814,'2017/05/31 10:50:23:940',22,57,0,4
7815,'2017/05/31 10:50:23:952',22,57,0,4
7816,'2017/05/31 10:50:23:960',22,57,0,4
7817,'2017/05/31 10:50:23:970',22,57,0,4
7818,'2017/05/31 10:50:23:981',22,57,0,4
7819,'2017/05/31 10:50:23:990',22,57,0,4
7820,'2017/05/31 10:50:24:000',22,57,0,4
7821,'2017/05/31 10:50:24:011',22,57,0,4
7822,'2017/05/31 10:50:24:020',22,57,0,4
7823,'2017/05/31 10:50:24:030',22,57,0,4
7824,'2017/05/31 10:50:24:040',22,57,0,4
7825,'2017/05/31 10:50:24:063',22,57,0,4
7826,'2017/05/31 10:50:24:063',22,57,0,4
7827,'2017/05/31 10:50:24:070',22,57,0,4
7828,'2017/05/31 10:50:24:099',22,57,0,4
7829,'2017/05/31 10:50:24:099',22,57,0,4
7830,'2017/05/31 10:50:24:100',22,57,0,4
7831,'2017/05/31 10:50:24:110',22,57,0,4
7832,'2017/05/31 10:50:24:121',22,57,0,4
7833,'2017/05/31 10:50:24:130',22,57,0,4
7834,'2017/05/31 10:50:24:140',22,57,0,4
7835,'2017/05/31 10:50:24:150',22,57,0,4
7836,'2017/05/31 10:50:24:160',22,57,0,4
7837,'2017/05/31 10:50:24:170',22,57,0,4
7838,'2017/05/31 10:50:24:180',22,57,0,4
7839,'2017/05/31 10:50:24:190',22,57,0,4
7840,'2017/05/31 10:50:24:200',22,57,0,4
7841,'2017/05/31 10:50:24:210',22,57,0,4
7842,'2017/05/31 10:50:24:220',22,57,0,4
7843,'2017/05/31 10:50:24:230',22,57,0,4
7844,'2017/05/31 10:50:24:240',22,57,0,4
7845,'2017/05/31 10:50:24:263',22,57,0,4
7846,'2017/05/31 10:50:24:263',22,57,0,4
7847,'2017/05/31 10:50:24:270',22,57,0,4
7848,'2017/05/31 10:50:24:300',22,57,0,4
7849,'2017/05/31 10:50:24:300',22,57,0,4
7850,'2017/05/31 10:50:24:300',22,57,0,4
7851,'2017/05/31 10:50:24:310',22,57,0,4
7852,'2017/05/31 10:50:24:320',22,57,0,4
7853,'2017/05/31 10:50:24:333',22,57,0,4
7854,'2017/05/31 10:50:24:340',22,57,0,4
7855,'2017/05/31 10:50:24:350',22,57,0,4
7856,'2017/05/31 10:50:24:360',22,57,0,4
7857,'2017/05/31 10:50:24:370',22,57,0,4
7858,'2017/05/31 10:50:24:380',22,57,0,4
7859,'2017/05/31 10:50:24:390',22,57,0,4
7860,'2017/05/31 10:50:24:401',22,57,0,4
7861,'2017/05/31 10:50:24:410',22,57,0,4
7862,'2017/05/31 10:50:24:420',22,57,0,4
7863,'2017/05/31 10:50:24:431',22,57,0,4
7864,'2017/05/31 10:50:24:440',22,57,0,4
7865,'2017/05/31 10:50:24:463',22,57,0,4
7866,'2017/05/31 10:50:24:463',22,57,0,4
7867,'2017/05/31 10:50:24:470',22,57,0,4
7868,'2017/05/31 10:50:24:499',22,57,0,4
7869,'2017/05/31 10:50:24:499',22,57,0,4
7870,'2017/05/31 10:50:24:500',22,57,0,4
7871,'2017/05/31 10:50:24:510',22,57,0,4
7872,'2017/05/31 10:50:24:520',22,57,0,4
7873,'2017/05/31 10:50:24:532',22,57,0,4
7874,'2017/05/31 10:50:24:540',22,57,0,4
7875,'2017/05/31 10:50:24:550',22,57,0,4
7876,'2017/05/31 10:50:24:560',22,57,0,4
7877,'2017/05/31 10:50:24:570',22,57,0,4
